"time","J1_w","J2_w","J3_w","J4_w"
0.8280000000000001,3.361738253938396,3.364592860119699,3.377955832366182,-4.920313043108065e-17
0.8310000000000001,3.369443386366154,3.372297992547457,3.38566096479394,-4.920313043108065e-17
0.8311672210693359,3.369904404026344,3.372759010207647,3.38612198245413,-4.920313043108065e-17
0.8311672210693359,3.369904404026344,3.372759010207647,3.38612198245413,-4.920313043108065e-17
0.834,3.379186472130427,3.379874320313021,3.393237292559503,-4.920313043108065e-17
0.834,3.379186472130427,3.379874320313021,3.393237292559503,-4.920313043108065e-17
0.837,3.390497443385356,3.387363434886214,3.400726407132697,-4.787086280153046e-17
0.837,3.390497443385356,3.387363434886214,3.400726407132697,-4.787086280153046e-17
0.84,3.403149951719662,3.394803500104321,3.408166472350803,-5.053539806063084e-17
0.843,3.416899826962068,3.402194410227545,3.415557382474027,-4.787086280153046e-17
0.846,3.431494029845931,3.409536060214695,3.422899032461177,-4.520632754243009e-17
0.849,3.44667289986541,3.416828345724672,3.430191317971155,-4.520632754243009e-17
0.852,3.462172461889808,3.424071163117959,3.437434135364442,-4.254179228332971e-17
0.855,3.477726771062397,3.431264409458089,3.444627381704571,-3.987725702422933e-17
0.858,3.493070275170213,3.438407982513108,3.45177095475959,-4.254179228332971e-17
0.861,3.507940173516225,3.445501780757031,3.458864753003513,-4.254179228332971e-17
0.864,3.522078751356348,3.452545703371283,3.465908675617765,-4.254179228332971e-17
0.867,3.535235669180631,3.459539650246132,3.472902622492614,-3.987725702422933e-17
0.87,3.54717018651879,3.466483521982112,3.479846494228594,-3.987725702422933e-17
0.873,3.557653300531394,3.473377219891433,3.486740192137916,-3.987725702422933e-17
0.876,3.566469780404391,3.480220645999392,3.493583618245875,-3.854498939467914e-17
0.879,3.573420079489527,3.487013703045754,3.500376675292237,-3.987725702422933e-17
0.882,3.578322108218339,3.493756294486142,3.507119266732625,-3.854498939467914e-17
0.885,3.581012852053178,3.500448324493408,3.51381129673989,-3.854498939467914e-17
0.888,3.581349820114197,3.507089697958992,3.520452670205474,-3.854498939467914e-17
0.891,3.57921231162417,3.513680320494275,3.527043292740758,-3.854498939467914e-17
0.894,3.574502488930048,3.520220098431925,3.533583070678407,-3.854498939467914e-17
0.897,3.56714624757703,3.52670893882722,3.540071911073702,-3.987725702422933e-17
0.9,3.557093875712276,3.533146749459375,3.546509721705857,-3.854498939467914e-17
0.9,3.557093875712276,3.533146749459375,3.546509721705857,-3.854498939467914e-17
0.903,3.544320496965323,3.524533438832851,3.537896411079333,0.02999999999999999
0.903,3.544320496965323,3.524533438832851,3.537896411079333,0.02999999999999999
0.906,3.52882629287416,3.515868916178655,3.529231888425138,0.06000000000000001
0.9066328406333923,3.524989213467657,3.514030340165903,3.527393312412386,0.06632840633392308
0.9066328406333923,3.524989213467657,3.514030340165903,3.527393312412386,0.06632840633392308
0.909,3.510192220793241,3.507144543293656,3.520507515540138,0.09000000000000004
0.912,3.489356919819851,3.498377327189762,3.511740299436244,0.1200000000000001
0.912,3.489356919819851,3.498377327189762,3.511740299436244,0.1200000000000001
0.915,3.475675674293004,3.484696081662915,3.498059053909397,0.1500000000000001
0.915,3.475675674293004,3.484696081662915,3.498059053909397,0.1500000000000001
0.918,3.461135769295609,3.47015617666552,3.483519148912002,0.1800000000000001
0.921,3.445777501345819,3.454797908715729,3.468160880962212,0.2100000000000001
0.924,3.429648430809289,3.4386688381792,3.452031810425682,0.2400000000000002
0.927,3.412802959750002,3.421823367119913,3.435186339366395,0.2700000000000002
0.93,3.395301849053698,3.404322256423609,3.417685228670091,0.3000000000000002
0.9330000000000001,3.377211679109948,3.386232086479859,3.399595058726341,0.3300000000000002
0.9360000000000001,3.358604258839909,3.36762466620982,3.380987638456302,0.3600000000000003
0.9390000000000001,3.339555988315249,3.348576395685159,3.361939367931642,0.3900000000000003
0.9420000000000001,3.320147180625706,3.329167587995617,3.342530560242099,0.4200000000000003
0.9450000000000001,3.30046134901442,3.309481756384331,3.322844728630813,0.4500000000000003
0.9480000000000001,3.280584465608469,3.28960487297838,3.302967845224862,0.4800000000000004
0.9510000000000001,3.260604198324186,3.269624605694097,3.282987577940579,0.5100000000000005
0.9540000000000001,3.240609132720529,3.24962954009044,3.262992512336922,0.5400000000000005
0.9570000000000001,3.220687985707384,3.229708393077295,3.243071365323777,0.5700000000000005
0.96,3.200928818087998,3.209949225457908,3.223312197704391,0.5999999999999994
0.963,3.181418252925046,3.190438660294956,3.203801632541439,0.6299999999999994
0.966,3.162240706668205,3.171261114038116,3.184624086284598,0.6599999999999995
0.969,3.143477639867767,3.152498047237678,3.16586101948416,0.6899999999999995
0.972,3.125206834125022,3.134227241494933,3.147590213741415,0.7199999999999995
