"time","J1_w","J2_w","J3_w","J4_w"
0.411,6.089351308406643,3.819682971385388,0.1100000000000003,-2.748679369765961e-17
0.414,6.074774752656111,3.815741629244806,0.140000000000001,-2.804335746824595e-17
0.417,6.062865879330586,3.811742936241565,0.1700000000000004,-1.997102307204278e-17
0.42,6.053430573950266,3.807687710954583,0.2000000000000011,-1.338713412238758e-17
0.423,6.046292152542419,3.803576501200761,0.2300000000000004,-1.586942790542714e-17
0.426,6.041313381692369,3.799408278535681,0.2599999999999998,-2.104184284873466e-17
0.429,6.038338928806008,3.795182308867393,0.2899999999999996,-2.551482734311672e-17
0.432,6.037125598988949,3.790898525406715,0.3200000000000003,-3.208689866893477e-17
0.435,6.037502394555437,3.786556285158948,0.3500000000000001,-3.81973750789542e-17
0.438,6.039199360889439,3.782155283217304,0.3799999999999999,-4.141915845786197e-17
0.441,6.042015159812118,3.777695051125805,0.4099999999999997,-4.037129715527862e-17
0.444,6.045689914212419,3.773175247092131,0.4399999999999999,-3.722749038693288e-17
0.447,6.049958050635652,3.768595541089848,0.4699999999999998,-3.470076175336745e-17
0.45,6.054554672615343,3.763955601694195,0.4999999999999996,-3.544003825655183e-17
0.453,6.05923252717799,3.759255017945728,0.5299999999999994,-3.452042747470703e-17
0.456,6.063714147844032,3.754493465116429,0.5600000000000001,-3.314151715386322e-17
0.459,6.067718947457248,3.749670614682229,0.5900000000000007,-3.139527627026725e-17
0.462,6.071008454503863,3.744786099791798,0.6200000000000006,-3.067656916385141e-17
0.465,6.073316884588168,3.739839578941562,0.6500000000000008,-3.131924801545168e-17
0.468,6.074393188399624,3.734830699696532,0.6800000000000002,-3.431359162400568e-17
0.471,6.074009569169066,3.729759104808532,0.7100000000000004,-3.818958734572377e-17
0.474,6.07195252192993,3.724624429074353,0.7399999999999998,-4.144822047755601e-17
0.477,6.068020799114668,3.719426296563952,0.7699999999999996,-4.364304203638019e-17
0.48,6.062035333296098,3.714164328221824,0.8000000000000003,-4.356240650699184e-17
0.483,6.053811429366619,3.708838230446255,0.8299999999999996,-4.522519940511802e-17
0.486,6.043215554697062,3.703447616305378,0.8599999999999994,-4.736498609052284e-17
0.489,6.030129125733663,3.697992132109006,0.8899999999999997,-5.093212156270914e-17
0.492,6.014450142493923,3.692471426681683,0.9199999999999999,-5.535517693992974e-17
0.495,5.996089227434443,3.686885151628584,0.9499999999999993,-5.737961194090955e-17
0.498,5.975004246505357,3.681232964426082,0.9799999999999995,-5.775299685949444e-17
0.501,5.951173112545076,3.675514526986532,1.01,-5.533823255901893e-17
0.504,5.924583952384955,3.669729490260518,1.039999999999999,-5.146884858912118e-17
0.507,5.895248142231807,3.66387750491737,1.069999999999999,-4.820460770239885e-17
0.51,5.863223578683938,3.657958240932129,1.1,-4.507540056161694e-17
0.513,5.828587949571158,3.6519713636653,1.13,-4.320971087763627e-17
0.516,5.791424810288902,3.645916528677837,1.160000000000001,-4.148844934121025e-17
0.519,5.75183972261935,3.639793390114159,1.19,-3.834665074993458e-17
0.522,5.709987109640288,3.633601614898578,1.22,-3.48056671430464e-17
0.525,5.666036385457234,3.627340863988712,1.25,-3.053247219297124e-17
0.528,5.62015951766086,3.621010800551515,1.28,-2.600782988295476e-17
0.531,5.572529747636299,3.614611089884118,1.31,-2.256332405354203e-17
0.534,5.523382575638649,3.608141391933927,1.34,-1.97473366528391e-17
0.537,5.472955243315047,3.601601368260418,1.370000000000001,-1.790327639159504e-17
0.54,5.421491511221161,3.594990682984407,1.399999999999999,-1.716810543968882e-17
0.543,5.369199266645099,3.588309013827846,1.43,-1.649742637420121e-17
0.546,5.316363993010028,3.581556021394868,1.46,-1.635134045763475e-17
0.549,5.263256059149768,3.574731373693009,1.49,-1.65376865605212e-17
0.552,5.210153398384543,3.567834739738967,1.52,-1.676547765639768e-17
0.555,5.157282241074725,3.560865794758626,1.550000000000001,-1.757242481817703e-17
0.5580000000000001,5.10492708117938,3.553824210337074,1.580000000000001,-1.850655901736266e-17
0.5610000000000001,5.053354679799368,3.546709661106339,1.61,-1.932519127253389e-17
0.5640000000000001,5.002825267217856,3.539521823678546,1.640000000000001,-1.977903571525362e-17
0.5670000000000001,4.953576682974365,3.532260371892969,1.669999999999999,-2.044235990609657e-17
0.5700000000000001,4.905838939268266,3.524924981777343,1.7,-2.18122896505937e-17
0.5730000000000001,4.859840907295118,3.517515334201904,1.73,-2.383554590815433e-17
0.5760000000000001,4.815789958688159,3.510031109611718,1.76,-2.690271470323677e-17
0.579,4.773877555184201,3.502471988762835,1.79,-3.116330406223037e-17
0.582,4.734283378056324,3.49483764879953,1.819999999999998,-3.520138748286378e-17
